State,County,Collection Date,Date Detected,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
Oregon,Klamath,10/8/2022,11/1/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Klamath,10/8/2022,11/1/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Klamath,10/8/2022,11/1/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/15/2022,11/1/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/15/2022,11/1/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/15/2022,11/1/2022,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/15/2022,11/1/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/15/2022,11/1/2022,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/13/2022,11/1/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/13/2022,11/1/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
California,Siskiyou,10/5/2022,11/1/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
California,Siskiyou,10/5/2022,11/1/2022,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Klamath,10/9/2022,11/1/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
California,Fresno,10/20/2022,10/31/2022,EA/AM H5N1,Duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
California,Fresno,10/20/2022,10/31/2022,EA/AM H5N1,Duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
California,Fresno,10/16/2022,10/31/2022,EA/AM H5N1,Duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
California,Fresno,10/16/2022,10/31/2022,EA/AM H5N1,Duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Washington,Pacific,10/18/2022,10/31/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,WA DFW
Oregon,Marion,10/21/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Marion,10/24/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Nevada,Clark,10/18/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,NV DOW
Nevada,Clark,10/18/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,NV DOW
New Jersey,Sussex,9/6/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,NJ DEP
California,Los Angeles,10/19/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,LA Co Dept of Public Health
California,San Luis Obispo,10/20/2022,10/31/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Los Angeles,10/20/2022,10/31/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Los Angeles,10/18/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Orange,10/18/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Orange,10/18/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Arizona,Maricopa,10/17/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,AZ GFD
Arizona,Maricopa,10/17/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,AZ GFD
Arizona,Maricopa,10/17/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,AZ GFD
Arkansas,Pulaski,10/24/2022,10/31/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Connecticut,Hartford,10/24/2022,10/31/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,NWDP
Alaska,Juneau,9/24/2022,10/31/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/24/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Lyon,10/15/2022,10/31/2022,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Nevada,Lyon,10/15/2022,10/31/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Nevada,Lyon,10/15/2022,10/31/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Nevada,Lyon,10/15/2022,10/31/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Lyon,10/15/2022,10/31/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Lyon,10/15/2022,10/31/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Clatsop,10/16/2022,10/31/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Clatsop,10/18/2022,10/31/2022,EA H5,Other,Wild bird,Hunter harvest,NWDP
Oregon,Clatsop,10/18/2022,10/31/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Clatsop,10/18/2022,10/31/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Clatsop,10/18/2022,10/31/2022,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Clatsop,10/18/2022,10/31/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/1/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/8/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/8/2022,10/31/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
California,Ventura,10/17/2022,10/31/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,NWDP
Iowa,Guthrie,10/22/2022,10/31/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Guthrie,10/22/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Guthrie,10/22/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,10/22/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,10/22/2022,10/31/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,10/22/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,10/22/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,10/22/2022,10/31/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,10/22/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Marion,10/22/2022,10/31/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Montana,Gallatin,10/20/2022,10/28/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,MT FWP
Montana,Hill,10/20/2022,10/28/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,MT FWP
Montana,Gallatin,10/20/2022,10/28/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,MT FWP
New Jersey,Ocean,10/24/2022,10/28/2022,EA/AM H5N1,Swan,Wild bird,Morbidity/Mortality,NJ Dept of Ag
New Jersey,Ocean,10/24/2022,10/28/2022,EA/AM H5N1,Swan,Wild bird,Morbidity/Mortality,NJ Dept of Ag
New Jersey,Ocean,10/24/2022,10/28/2022,EA/AM H5N1,Swan,Wild bird,Morbidity/Mortality,NJ Dept of Ag
Kansas,Reno,10/20/2022,10/28/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,10/21/2022,10/28/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,10/21/2022,10/28/2022,EA H5N1,Merganser,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,10/21/2022,10/28/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,10/21/2022,10/28/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,El Paso,10/21/2022,10/28/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,La Plata,10/21/2022,10/28/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Minnesota,Aitkin,10/10/2022,10/28/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,USFWS/USGS
Idaho,Jefferson,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Idaho,Jefferson,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/5/2022,10/28/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/5/2022,10/28/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/5/2022,10/28/2022,EA/AM H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/2/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/1/2022,10/28/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/1/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/1/2022,10/28/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,10/1/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/25/2022,10/28/2022,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/16/2022,10/28/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/18/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/18/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/18/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Alaska,Juneau,9/18/2022,10/28/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Ohio,Ottawa,10/15/2022,10/28/2022,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Wisconsin,Buffalo,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Wisconsin,Buffalo,10/15/2022,10/28/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
New Mexico,Bernalillo,10/20/2022,10/27/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Washington,Walla Walla,10/17/2022,10/27/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,WA DFW
Oregon,Josephine,10/17/2022,10/27/2022,EA H5N1,Duck,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/16/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Morrow,10/15/2022,10/27/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Rhode Island,Providence,10/17/2022,10/27/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,NWDP
Connecticut,Hartford,10/19/2022,10/27/2022,EA H5N1,Goose,Wild bird,Morbidity/Mortality,NWDP
Colorado,Boulder,10/18/2022,10/26/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Michigan,St. Clair,10/15/2022,10/26/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,10/13/2022,10/26/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,St. Clair,10/15/2022,10/26/2022,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Michigan,St. Clair,10/15/2022,10/26/2022,EA H5 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,St. Clair,10/15/2022,10/26/2022,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,St. Clair,10/15/2022,10/26/2022,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,10/14/2022,10/26/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,10/14/2022,10/26/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,10/13/2022,10/26/2022,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,10/13/2022,10/26/2022,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Wyoming,Natrona,10/14/2022,10/25/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,WY GFD
Missouri,St. Charles,10/8/2022,10/25/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,St. Charles,10/8/2022,10/25/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Montana,Gallatin,,10/25/2022,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MT FWP
Colorado,Denver,10/20/2022,10/25/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,10/19/2022,10/25/2022,EA H5N1,Other,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Denver,10/19/2022,10/25/2022,EA H5N1,Teal,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Douglas,10/9/2022,10/25/2022,EA H5N1,Mallard,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,10/17/2022,10/25/2022,EA H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
California,Los Angeles,10/4/2022,10/25/2022,EA/AM H5N1,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Iowa,Dickinson,10/1/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Dickinson,10/1/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Guthrie,9/29/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Louisa,10/8/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Louisa,10/8/2022,10/25/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA/AM H5N1,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA/AM H5N1,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA/AM H5N1,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA/AM H5N1,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA H5,Duck,Wild bird,Live bird,NWDP
Iowa,Guthrie,9/15/2022,10/25/2022,EA/AM H5N1,Duck,Wild bird,Live bird,NWDP
Iowa,Monroe,9/16/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Clay,9/9/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Clay,9/9/2022,10/25/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Clay,9/9/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Clay,9/9/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Clay,9/9/2022,10/25/2022,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Big Stone,9/4/2022,10/25/2022,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Big Stone,9/4/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Big Stone,9/4/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Big Stone,9/4/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Big Stone,9/4/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Minnesota,Big Stone,9/4/2022,10/25/2022,EA H5,Teal,Wild bird,Hunter harvest,NWDP
